id;precio;metros_cuadrados_utiles;numero_baNos;numero_habitaciones;planta;antigUedad;aire_acondicionado_Si;ascensor_Si;piscina_Si;trastero_Si;garaje_Si;balcon_Si;jardin_Si;armarios_Si;poblacion_km2;renta_media_hogar;distancia_centro_Madrid_m;pois_comunitarios;pois_BigBusiness
10165;930000;145;3;3;5;73;False;True;False;False;False;True;False;True;18554;49922;2515;13;0
10174;1780000;149;4;3;3;73;True;True;False;False;False;False;False;True;18554;49922;2452;13;0
10181;1340000;120;2;3;4;73;True;True;False;False;True;True;False;True;18554;49922;2452;13;0
10184;959000;75;3;3;0;80;True;True;False;False;False;False;False;True;18554;49922;2452;13;0
10197;729000;80;1;2;6;55;False;True;False;False;True;False;False;True;18554;49922;2279;13;0
10202;645000;92;1;2;1;70;True;True;False;False;False;False;False;True;18554;49922;2703;13;0
10205;959000;104;3;3;0;80;True;True;False;False;False;False;False;True;18554;49922;2452;13;0
10218;670000;79;1;2;4;73;True;True;False;False;True;False;False;True;18554;49922;2253;13;0
10224;570000;55;2;2;0;73;False;False;False;False;False;False;False;False;18554;49922;2515;13;0
10251;885000;104;2;2;2;0;False;True;False;False;False;True;False;False;18554;49922;2306;13;0
10272;1150000;94;2;3;4;74;True;True;False;False;True;False;False;False;18554;49922;2515;13;0
10280;470000;59;1;3;2;73;True;True;False;False;False;True;False;True;18554;49922;2586;13;0
10284;645000;92;1;2;1;70;True;True;False;False;False;False;False;False;18554;49922;2515;13;0
10285;1350000;115;2;2;1;85;True;True;False;False;False;False;False;True;18554;49922;2515;13;0
10288;650000;78;1;2;3;73;True;True;False;False;False;False;False;True;18554;49922;2515;13;0
10298;885000;111;2;3;5;73;False;True;False;False;True;False;False;False;18554;49922;2602;13;0
10300;828000;94;2;3;1;69;True;True;False;False;False;False;False;True;29733;49922;2880;13;0
10311;920000;119;2;5;0;73;False;True;False;False;True;False;False;True;18554;49922;2379;13;0
10324;500000;57;2;2;1;73;False;True;False;True;False;False;False;False;18554;49922;2279;13;0
10329;2359000;183;3;3;6;73;True;True;False;False;True;False;False;True;18554;49922;2452;13;0
10333;700000;77;2;2;1;73;False;True;False;False;False;False;False;False;18554;49922;2452;13;0
10334;850000;116;2;4;4;68;False;True;False;False;False;False;False;False;18554;49922;2701;13;0
10346;850000;102;2;4;4;68;False;True;False;False;False;False;False;True;18554;49922;2711;13;0
10348;900000;179;2;3;0;84;True;True;False;False;False;False;False;False;18554;49922;2515;13;0
10356;1679000;126;2;2;4;92;True;True;False;False;False;True;False;True;18554;49922;2515;13;0
10390;1679000;133;2;2;4;92;True;True;False;False;False;False;False;True;18554;49922;2515;13;0
10394;850000;102;2;4;4;73;False;True;False;False;False;False;False;False;18554;49922;2716;13;0
10403;790000;88;1;1;5;73;True;True;False;False;False;False;False;True;18554;49922;2515;13;0
10405;745000;113;2;3;3;73;True;True;False;False;False;False;False;True;18554;49922;2452;13;0
10406;825000;119;2;3;3;73;True;True;False;False;False;False;False;True;18554;49922;2860;13;0
10414;1350000;110;3;2;1;85;True;True;False;False;False;False;False;True;18554;49922;2515;13;0
10424;2359000;183;4;3;6;60;True;True;False;False;True;False;False;True;18554;49922;2452;13;0
10429;699500;86;1;3;2;85;False;True;False;False;False;False;False;False;18554;49922;2452;13;0
10432;1300000;86;2;2;6;90;False;True;False;False;False;False;False;False;18554;49922;2515;13;0
10433;1180000;125;3;2;5;69;True;True;False;False;False;False;False;True;18554;49922;2515;13;0
10437;495000;46;1;2;3;79;True;True;False;True;False;False;False;True;18554;49922;2291;13;0
10441;959000;72;3;3;0;80;True;True;False;False;False;False;False;True;18554;49922;2452;13;0
10464;850000;125;2;3;2;74;True;True;False;False;False;False;False;True;18554;49922;2515;13;0
10491;1275000;140;4;3;4;73;True;True;False;False;False;True;False;False;18554;49922;2570;13;0
10492;1275000;140;3;3;4;56;True;True;False;True;False;False;False;False;18554;49922;2570;13;0
10493;1275000;140;3;3;4;73;True;True;False;True;False;False;False;True;18554;49922;2570;13;0
10497;790000;88;1;1;5;98;False;True;False;False;False;False;False;False;18554;49922;2515;13;0
10498;959000;104;3;3;0;80;True;True;False;False;False;False;False;True;18554;49922;2452;13;0
11393;207000;85;1;2;3;73;False;False;False;True;False;False;False;True;18554;49922;2307;13;0
11420;140700;57;1;2;1;73;False;False;False;False;False;False;False;False;18554;49922;2307;13;0
11581;269000;94;2;3;1;35;False;False;False;False;False;False;False;False;18554;49922;2307;13;0
2624;675000;82;2;3;1;28;True;True;True;False;True;False;False;True;284;50016;26853;4;0
14469;425000;108;2;3;2;16;True;True;True;True;True;False;False;True;284;50016;26742;4;0
15352;385000;124;2;3;3;19;False;True;True;True;True;False;False;True;284;50016;26956;4;0
15376;449000;115;2;3;3;16;True;True;True;True;True;True;False;True;284;50016;26956;4;0
2363;680000;84;2;3;2;30;True;True;True;False;True;True;False;True;17982;50047;3480;11;0
2408;595000;80;1;1;6;17;True;True;True;True;True;False;False;True;17982;50047;3102;11;0
2432;735000;112;2;4;1;28;True;True;False;False;True;False;False;True;17982;50047;3708;11;0
2459;585000;115;2;2;3;22;True;True;False;True;True;False;False;True;17982;50047;3102;11;0
2542;735000;120;2;4;1;28;True;True;True;False;True;False;False;True;17982;50047;3700;11;0
2569;260000;60;2;2;0;19;True;True;True;False;False;False;False;False;17982;50047;3364;11;0
2593;190000;40;2;1;0;19;True;True;True;False;False;False;False;False;17982;50047;3364;11;0
2612;710000;136;2;4;1;26;False;True;True;False;True;False;False;True;17982;50047;3708;11;0
2616;900000;91;2;2;5;22;True;True;True;True;True;False;False;True;17982;50047;3206;11;0
2625;580000;76;1;2;8;31;True;True;True;False;True;False;False;False;17982;50047;3434;11;0
2644;365000;47;1;1;4;21;True;True;False;True;True;False;False;True;17982;50047;3278;11;0
15151;790000;152;2;2;1;28;True;True;True;True;True;False;False;True;256;50064;13471;2;0
15666;1090000;164;2;4;0;9;True;True;True;True;True;False;False;True;256;50064;13471;2;0
14781;451000;154;2;4;2;0;False;True;True;True;True;False;False;True;362;50118;23624;2;0
14788;355000;89;2;2;0;0;False;True;True;True;True;False;False;True;362;50118;23624;2;0
14790;436000;136;2;3;2;0;False;True;True;True;True;False;False;True;362;50118;23624;2;0
13396;340000;80;1;3;3;21;False;False;False;False;False;False;False;True;1418;50125;14858;17;0
13519;644900;150;4;4;1;36;True;False;True;True;True;False;True;True;1418;50125;15020;17;0
13523;569900;188;3;4;1;37;True;False;False;True;True;False;True;True;1418;50125;15224;17;0
4883;110200;64;1;3;1;30;False;False;False;False;False;False;False;False;421;50134;10259;2;0
11710;232861;70;2;2;2;0;False;True;True;True;True;False;False;False;1478;50187;9372;1;0
11711;260545;83;2;3;2;0;False;True;True;True;True;False;False;False;1478;50187;9372;1;0
11714;231361;69;1;2;4;0;False;True;True;True;True;False;False;False;1478;50187;9372;1;0
11715;211128;61;1;1;3;0;False;True;True;True;True;False;False;False;1478;50187;9372;1;0
11717;269085;85;1;2;0;0;False;True;True;True;True;False;False;False;1478;50187;9372;1;0
11718;235261;72;2;2;1;0;False;True;True;True;True;False;False;False;1478;50187;9372;1;0
796;960000;285;3;5;0;19;True;False;False;False;True;False;True;True;1478;50297;9335;7;12
967;985000;277;4;5;0;22;True;False;False;False;True;False;False;True;1478;50297;9275;7;12
1021;1150000;399;4;4;0;19;True;False;False;True;True;False;True;True;1478;50297;9105;7;12
13601;425000;96;1;3;1;51;False;False;False;True;True;False;True;True;231;50317;38538;1;0
1040;520000;137;2;4;3;28;True;True;False;False;True;False;False;True;14067;50408;8036;11;3
7630;960000;160;2;3;2;28;False;True;False;False;False;False;False;False;14067;50408;7789;11;3
7640;1040000;170;3;5;3;28;False;True;True;True;True;False;False;True;14067;50408;7913;11;3
7663;420000;50;1;1;7;28;True;True;True;True;False;True;False;False;14067;50408;7890;11;3
7771;690000;121;2;3;2;28;True;True;False;True;True;False;False;True;14067;50408;7913;11;3
7794;870000;80;2;2;7;28;True;True;True;False;True;False;False;True;14067;50408;7913;11;3
7885;1210000;165;3;4;4;20;True;True;True;True;True;False;False;True;14067;50408;7913;11;3
8036;690000;88;2;3;3;28;True;True;False;False;True;False;False;True;14067;50408;7913;11;3
8099;1300000;270;4;5;3;53;True;True;True;True;True;False;False;True;14067;50408;7913;11;3
12529;263000;66;1;3;2;65;False;False;False;True;False;True;True;False;1098;50417;22178;5;0
12543;614500;143;3;4;0;0;False;True;False;False;True;False;True;False;1098;50417;22178;5;0
12547;479300;123;3;3;0;0;False;True;False;False;True;False;True;False;1098;50417;22178;5;0
12549;472000;123;3;3;0;0;False;True;False;False;True;False;True;False;1098;50417;22178;5;0
12552;540900;143;3;4;0;0;False;True;False;False;True;False;True;False;1098;50417;22178;5;0
12554;519500;143;3;4;1;0;False;True;False;False;True;False;False;False;1098;50417;22178;5;0
12860;685000;208;3;4;0;53;True;False;True;True;True;False;True;True;1098;50417;22178;5;0
12940;685000;252;3;4;0;53;True;False;True;True;True;False;True;True;1098;50417;22178;5;0
13245;700000;196;3;4;0;53;True;False;True;True;True;True;True;True;1098;50417;22178;5;0
13430;860000;462;5;6;1;33;True;False;True;True;True;False;True;True;1098;50417;22178;5;0
13691;950000;400;4;4;0;17;True;False;True;True;True;True;True;True;1098;50417;22178;5;0
13716;1100000;225;3;3;1;3;True;False;False;True;False;False;True;True;1098;50417;22178;5;0
13873;685000;252;3;4;0;17;False;False;True;False;False;False;True;True;1098;50417;22178;5;0
14001;1156000;341;5;6;0;16;False;False;True;False;True;False;True;False;1098;50417;22178;5;0
14078;675000;280;3;4;1;19;True;False;False;True;True;False;True;True;1098;50417;22178;5;0
14763;860000;142;3;3;0;0;False;True;True;True;True;False;True;True;1098;50417;22378;5;0
15193;1090000;165;2;4;0;9;True;True;True;True;True;False;False;True;1098;50417;22378;5;0
15757;770000;151;3;3;2;0;False;True;True;True;True;False;False;True;1098;50417;22378;5;0
18052;299000;250;1;3;2;46;False;False;False;False;False;False;False;False;1098;50417;22430;5;0
18097;299000;264;1;3;0;17;False;False;False;False;False;False;False;False;1098;50417;22430;5;0
14196;995000;733;4;5;1;15;True;False;True;False;True;False;True;True;588;50443;25390;0;0
14352;950000;421;6;6;1;19;True;False;True;True;True;True;True;True;588;50443;25035;0;0
14499;575000;250;3;3;0;21;False;False;True;True;True;False;True;True;588;50443;25672;0;0
14540;1199999;601;6;6;0;25;True;False;False;True;True;True;True;True;588;50443;25390;0;0
14563;1000000;771;9;13;0;23;True;False;True;True;True;True;True;True;588;50443;24869;0;0
14585;509900;495;2;4;3;25;False;False;True;True;True;False;True;True;588;50443;25390;0;0
14589;596900;250;3;4;0;21;True;False;True;True;True;False;True;True;588;50443;25672;0;0
14792;596900;264;3;4;0;21;True;False;True;True;True;True;False;True;588;50443;25672;0;0
14898;1200000;575;5;6;0;27;True;False;False;True;False;True;True;True;588;50443;25390;0;0
14976;596900;265;3;4;1;21;True;False;True;True;True;False;True;True;588;50443;25539;0;0
15363;740000;340;5;6;0;27;False;False;True;True;True;False;True;True;588;50443;24883;0;0
15412;1200000;601;5;6;0;25;True;False;False;True;True;True;True;True;588;50443;25390;0;0
8279;890000;180;2;2;4;4;True;True;True;True;True;False;False;True;421;50469;8117;2;0
8340;2440000;545;8;8;0;28;True;False;True;True;False;False;True;False;421;50469;8389;2;0
8395;1250000;250;4;4;0;27;True;False;False;True;True;False;True;False;5790;50469;8197;2;0
8495;1200000;252;4;5;4;29;True;False;False;True;True;False;True;True;5790;50469;8200;2;0
8523;1450000;346;5;5;4;2;False;True;True;True;True;False;False;True;421;50469;8389;2;0
12446;538310;144;3;4;0;0;True;False;False;False;False;False;True;True;231;50504;38015;1;0
12618;558710;144;3;4;2;0;True;False;False;True;False;False;True;True;231;50504;38015;1;0
12621;564710;144;3;4;2;0;True;False;False;False;False;False;True;True;231;50504;38015;1;0
12676;538710;144;3;4;1;0;True;False;False;True;False;False;True;True;231;50504;38015;1;0
12691;628710;155;3;4;0;0;True;False;False;True;False;False;True;True;231;50504;38015;1;0
13645;499000;160;4;4;0;7;True;False;False;True;True;False;True;True;231;50504;37696;1;0
6294;919000;112;3;3;1;125;True;True;False;False;False;True;False;False;1360;50598;17906;0;0
6707;850000;133;2;3;4;145;False;True;False;False;False;False;False;False;1360;50598;17906;0;0
6742;1700000;179;4;7;1;109;True;True;False;True;False;True;False;False;1360;50598;17906;0;0
13211;1620000;590;5;4;0;18;True;False;True;True;True;True;True;True;1360;50598;17906;0;0
19357;139900;50;1;2;1;49;True;False;False;False;False;False;False;True;1360;50598;17906;0;0
13947;649900;257;3;3;1;23;True;False;True;True;True;True;True;True;514;50707;24244;0;0
15060;665000;214;3;4;0;18;True;False;False;False;False;True;True;True;727;50749;18840;0;0
17819;690000;242;3;3;1;20;True;False;True;True;True;True;False;True;1558;50777;17150;1;0
17851;630000;271;3;5;1;19;False;False;False;True;True;False;False;True;1558;50777;17154;1;0
17922;600000;224;4;6;1;18;True;False;False;True;True;True;True;True;1558;50777;17315;1;0
18155;629990;260;2;3;0;21;True;False;True;False;False;False;True;True;1558;50777;17091;1;0
18200;490000;97;2;3;5;5;True;True;False;True;True;False;False;True;1558;50777;17033;1;0
18284;849000;300;3;4;0;19;False;False;False;False;True;False;True;True;1558;50777;16913;1;0
18492;665000;200;3;4;0;24;True;False;False;True;True;True;True;True;3502;50777;16839;1;0
7632;269000;70;1;3;1;38;True;False;False;False;False;False;False;True;16851;50817;5686;15;0
7639;980000;115;2;3;1;38;False;True;False;True;True;False;False;True;16851;50817;5832;15;0
7679;264000;71;1;3;1;58;True;False;False;False;False;False;False;True;16851;50817;5696;15;0
7682;320000;45;1;1;2;29;True;True;False;False;True;False;False;True;16851;50817;6112;15;0
7702;269000;77;1;3;1;38;True;False;False;False;False;False;False;True;16851;50817;5696;15;0
7722;267000;57;1;2;0;38;False;True;False;False;False;False;False;False;16851;50817;5801;15;0
7723;264000;72;1;4;1;58;True;False;False;False;False;True;False;True;16851;50817;5696;15;0
7760;263999;60;2;3;1;58;False;False;False;False;False;False;False;True;16851;50817;5696;15;0
7780;264000;77;1;3;1;38;True;False;False;False;False;True;False;True;16851;50817;5696;15;0
7788;719900;160;3;5;0;67;True;False;False;True;False;True;False;True;16851;50817;5561;15;0
7801;950000;146;3;4;2;52;True;True;True;True;True;False;False;True;16851;50817;5950;15;0
7824;699000;193;3;4;1;70;True;False;False;True;False;False;False;True;16851;50817;5770;15;0
7834;460000;224;2;3;0;38;True;False;False;False;False;False;False;True;16851;50817;5832;15;0
7835;264000;77;1;4;1;38;True;False;False;False;False;False;False;True;16851;50817;5696;15;0
7843;2600000;474;3;3;3;29;True;False;True;True;True;True;True;True;16851;50817;6067;15;0
7847;560000;97;2;2;1;57;False;True;False;False;False;False;False;False;16851;50817;5770;15;0
7850;1200000;211;2;5;3;57;False;False;False;True;True;False;True;False;16851;50817;5770;15;0
7857;395000;65;1;2;0;54;False;False;True;False;False;False;False;True;16851;50817;5710;15;0
7860;340000;65;1;3;3;53;False;False;False;True;False;False;False;False;16851;50817;5600;15;0
7875;899999;181;2;5;1;38;True;False;False;True;True;True;False;True;16851;50817;5832;15;0
7927;1550000;350;6;5;0;33;False;False;True;True;True;False;True;True;16851;50817;6068;15;0
7932;548000;75;1;2;3;38;False;True;True;True;True;False;False;True;16851;50817;5710;15;0
7949;722000;131;2;3;3;19;True;True;True;True;True;False;False;True;16851;50817;5710;15;0
7951;2600000;474;3;5;1;29;True;False;True;True;True;False;True;True;16851;50817;6079;15;0
7952;876000;137;3;3;5;0;False;True;True;False;False;True;False;False;16851;50817;5710;15;0
7953;1077000;152;3;3;6;0;False;True;True;False;False;True;False;False;16851;50817;5710;15;0
7954;664000;107;2;2;1;0;False;True;True;False;False;True;False;False;16851;50817;5710;15;0
7955;662000;102;2;2;2;0;False;True;True;False;False;True;False;False;16851;50817;5710;15;0
7956;668000;108;2;2;1;0;False;True;True;False;False;True;False;False;16851;50817;5710;15;0
7963;264000;71;1;3;1;58;True;False;False;False;False;False;False;True;16851;50817;5696;15;0
7967;670000;85;2;1;0;1;True;True;False;True;True;False;False;True;16851;50817;5832;15;0
7971;980000;135;2;4;1;23;True;True;True;False;True;True;False;True;16851;50817;5776;15;0
8014;267000;77;1;3;1;38;False;False;False;False;False;False;False;True;16851;50817;5696;15;0
8042;264000;77;1;3;1;58;True;False;False;False;False;False;False;True;16851;50817;5696;15;0
8046;2600000;474;4;3;0;29;True;False;True;True;True;False;True;True;16851;50817;6079;15;0
8048;249000;51;1;2;2;61;True;False;False;False;False;False;False;False;16851;50817;5706;15;0
8091;1850000;377;4;5;4;42;False;True;True;True;True;False;False;True;16851;50817;5832;15;0
8095;550000;78;1;1;1;18;True;True;True;True;True;False;False;True;16851;50817;5869;15;0
